,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last
security,AUDUSD Index,BCOMCOT Index,BCOMGCTR Index,EURUSD Index,GBPUSD Index,I02981JP Index,LEATTREU Index,LSG1TRGU Index,LUATTRUU Index,NKYTR Index,SPXT Index,SX5T Index,TUKXG Index,USDCNH Index,USDJPY Index
date,,,,,,,,,,,,,,,
27/10/2000,0.5235,319.696,73.2015,0.8393,1.455,100.1284,110.054,,1047.92,,1915.55,6274.53,2939.54,,108.65
30/10/2000,0.5224,321.862,73.2119,0.8411,1.4493,100.2812,110.0596,,1047.8,,1942.2,6294.05,2949.64,,108.98
31/10/2000,0.5185,317.808,73.3898,0.8489,1.4477,100.308,110.0697,104.795,1046.1,,1984.91,6390.85,2972.73,,108.84
01/11/2000,0.5251,321.658,73.127,0.8612,1.4516,100.1718,110.176,,1047.59,,1973.72,6426.25,2981.59,,108.17
02/11/2000,0.5214,316.653,73.2774,0.8584,1.4433,100.2674,110.1663,,1047.79,,1983.73,6435.29,2951.3,,108.22
03/11/2000,0.5263,319.027,73.3452,0.8666,1.4485,100.274,110.1691,,1043.14,,1981.5,6446.37,2948.27,,107.08
06/11/2000,0.5275,322.251,73.3557,0.8625,1.4271,100.3168,110.1421,,1041.96,,1989.19,6434.14,2969.77,,107.44
07/11/2000,0.5288,325.79,73.2031,0.86,1.4333,100.2779,110.0875,,1042,,1988.8,6415.88,2986.36,,107.07
08/11/2000,0.5268,325.399,73.4085,0.8555,1.4232,100.2449,110.0012,,1043.04,,1957.62,6388.39,2991.19,,107.25
09/11/2000,0.5274,333.498,73.6411,0.8666,1.4333,100.3319,110.1116,,1045.63,,1945.24,6341.18,2974.95,,107.44
10/11/2000,0.5194,332.319,73.2699,0.8596,1.4254,100.3316,110.2063,,1045.43,,1897.78,6236.01,2955.56,,107.87
13/11/2000,0.5199,334.091,73.2753,0.8571,1.4379,100.5272,110.3928,,1048.25,,1877.51,6126.05,2899.97,,107.69
14/11/2000,0.5193,337.356,73.3154,0.8576,1.4307,100.486,110.415,,1049.4,,1921.67,6332.87,2963.77,,108.17
15/11/2000,0.5208,343.608,73.3828,0.8575,1.4269,100.5305,110.464,,1051.97,,1931.44,6386.4,2972.75,,108.78
16/11/2000,0.5207,340.128,73.5869,0.8532,1.4255,100.6148,110.5669,,1053.74,,1907.2,6332.28,2971.89,,108.94
17/11/2000,0.5188,344.834,73.5723,0.8478,1.4227,100.6334,110.5663,,1052.31,,1900.88,6270.22,2976.36,,108.77
20/11/2000,0.5141,346.562,73.7747,0.8514,1.424,100.7967,110.6665,,1053.87,,1866.01,6128.41,2933.48,,109.88
21/11/2000,0.5094,348.172,73.5685,0.844,1.418,100.8871,110.5977,,1054.82,,1872.72,6184.8,2950.66,,110.07
22/11/2000,0.5261,348.897,73.7455,0.8457,1.4072,100.876,110.8837,,1059.84,,1838,6045.03,2876.32,,110.15
23/11/2000,0.5222,,,0.8393,1.3997,100.883,110.8864,,,,,6113.44,2906.79,,110.22
24/11/2000,0.5235,348.897,,0.838,1.3994,101.0829,110.949,,1058.2,,1865,6244.09,2925.42,,111.28
27/11/2000,0.5256,348.202,74.8224,0.8529,1.4176,101.0496,111.006,,1057.73,,1875.01,6250.56,2947.52,,110.57
28/11/2000,0.5224,339.282,74.7257,0.8559,1.4178,100.9994,111.2623,,1060.16,,1857.3,6184.99,2889.77,,110.17
29/11/2000,0.5222,342.778,73.9162,0.8578,1.4222,101.1816,111.3178,,1062.45,,1865.89,6202.87,2850.51,,111.24
30/11/2000,0.5278,337.182,74.9434,0.8729,1.4251,101.4478,111.6964,107.1435,1067.54,,1828.42,6054.33,2840.02,,110.38
01/12/2000,0.5382,321.157,74.5724,0.8799,1.4423,101.4011,111.7111,,1064.39,,1828.81,6116.64,2853.07,,111.29
04/12/2000,0.5433,312.892,75.1321,0.8857,1.4516,101.3336,111.9927,,1064.51,,1842.36,5984.49,2848.13,,111.12
05/12/2000,0.5394,302.955,75.0075,0.8799,1.4321,101.4734,112.0049,,1069.79,,1914.09,6208.47,2913.02,,111.16
06/12/2000,0.5487,304.782,76.1178,0.892,1.4439,101.3088,112.0902,,1075.06,,1879.58,6154.83,2901.15,,110.19
07/12/2000,0.5467,301.946,75.8011,0.8885,1.4448,101.6054,112.147,,1075.84,,1868.64,6194.15,2881.75,,110.53
08/12/2000,0.5488,294.334,75.5392,0.8888,1.4518,101.4746,112.0362,,1073.72,,1905.29,6180.41,2908.09,,111.04
11/12/2000,0.541,302.589,75.0278,0.8783,1.4568,101.2193,112.0132,,1073.64,,1919.65,6282.71,2946.41,,110.79
12/12/2000,0.542,302.195,75.0677,0.8794,1.4486,101.1855,111.9845,,1074.48,,1907.1,6253.71,2955.68,,111.44
13/12/2000,0.5416,289.908,74.5305,0.877,1.4561,100.9736,112.2856,,1078.63,,1891.93,6180.97,2961.49,,112.27
14/12/2000,0.5436,281.618,74.6253,0.8923,1.4733,101.1701,112.4602,,1081.72,,1865.45,6080.83,2897.13,,111.91
15/12/2000,0.5456,286.335,75.0224,0.8966,1.4757,101.2169,112.7339,,1083.42,,1825.42,5963.36,2856.43,,112.58
18/12/2000,0.5424,292.592,74.8122,0.896,1.4758,101.0639,112.9315,,1084.26,,1840.18,5996.55,2889.52,,112.24
19/12/2000,0.5484,279.734,74.8243,0.8953,1.4694,101.2522,112.6826,,1083.04,,1816.36,6085.51,2911.96,,112.41
20/12/2000,0.5534,255.077,75.5791,0.9093,1.4762,101.5696,112.8127,,1087.38,,1759.62,5866.22,2857.25,,112.77
21/12/2000,0.5546,262.686,75.8664,0.9166,1.4735,101.7937,112.8064,,1090.45,,1773.71,5832.21,2828.92,,112.27
22/12/2000,0.5565,261.838,75.8236,0.9232,1.4765,101.6954,112.8579,,1092.12,,1817,5884.83,2820.62,,112.88
25/12/2000,0.5568,,,0.9257,1.4797,,,,,,,,2820.62,,112.95
26/12/2000,0.5583,262.007,75.9827,0.9303,1.4829,101.6341,,,1091.58,,1829.83,,2820.62,,113.57
27/12/2000,0.5594,266.171,76.2702,0.9312,1.4965,101.6918,113.0298,,1088.24,,1849.34,5967.76,2880.17,,114.14
28/12/2000,0.5543,263.539,75.401,0.9296,1.4932,101.3813,112.8653,,1087.65,,1856.76,6030.22,2882.51,,114.33
29/12/2000,0.5588,266.144,75.3855,0.9427,1.493,101.4635,113.2278,107.7154,1087.91,,1837.37,6032.1,2882.16,,114.41
01/01/2001,0.5591,,,0.9423,1.4959,,,,,,,,,,114.36
02/01/2001,0.5623,270.104,74.4416,0.9517,1.5026,,113.8495,,1099.3,,1785.86,5943.23,2860.18,,114.36
03/01/2001,0.5566,278.399,74.2605,0.928,1.4894,,114.0046,,1089.3,,1875.56,5891.16,2797.71,,113.58
04/01/2001,0.5663,280.228,74.0242,0.9495,1.5009,101.6351,113.9795,,1095.18,,1855.82,6007.74,2865.21,,115.55
05/01/2001,0.5719,278.377,74.2015,0.957,1.5038,101.7169,114.2236,,1100.13,,1807.13,5984.69,2870.99,,116.53
08/01/2001,0.5674,268.914,74.237,0.9467,1.496,101.7369,114.2387,,1101.9,,1804.04,5955.41,2848.53,,116.16
09/01/2001,0.5635,272.984,74.1098,0.9434,1.4884,102.0218,113.9543,,1098.86,,1810.98,5867.53,2820.06,,116.88
10/01/2001,0.5537,279.453,73.3228,0.937,1.4867,101.8566,113.6801,,1093.97,,1828.5,5813.64,2806.96,,116.43
11/01/2001,0.5603,283.264,73.1135,0.9519,1.4988,102.1505,113.8428,,1090.89,,1847.37,5925.38,2832.45,,117.81
12/01/2001,0.5573,283.395,73.0917,0.9513,1.4786,102.2946,113.4487,,1085.17,,1835.54,5989.95,2855.91,,118.55
15/01/2001,0.5541,,,0.942,1.4773,102.2505,113.5602,,,,,6022.29,2858.12,,118.99
16/01/2001,0.5557,283.441,72.9414,0.9427,1.472,102.1059,113.4514,,1087.18,,1847.13,5934.16,2817.81,,117.72
17/01/2001,0.5532,276.294,72.8973,0.9358,1.4734,102.0127,113.5717,,1092.06,,1851.16,6052.53,2870.65,,118.88
18/01/2001,0.5585,283.524,73.2092,0.943,1.4727,102.3428,113.6933,,1097.15,,1876.94,6011.47,2876.45,,118.14
19/01/2001,0.5563,294.523,73.2473,0.9342,1.4628,102.437,113.6103,,1092.17,,1869.38,5967.3,2876.19,,117.18
22/01/2001,0.556,288.83,73.8823,0.9387,1.4654,102.7391,113.5637,,1089.86,,1869.89,5996.82,2887.26,,116.41
23/01/2001,0.5513,292.297,73.8105,0.9358,1.4687,102.6869,113.7499,,1086.45,,1894.25,5997.5,2879.24,,116.73
24/01/2001,0.5437,289.026,73.2178,0.9236,1.4546,102.6236,113.4972,,1085.59,,1899.71,6034.59,2902.26,,117.73
25/01/2001,0.5466,290.781,73.2831,0.9244,1.4592,102.8322,113.4567,,1088.11,,1890.27,6042.28,2898.22,,116.79
26/01/2001,0.5442,295.621,72.745,0.9244,1.4554,102.9133,113.5688,,1088.05,,1886.8,6018.07,2916.15,,117.18
29/01/2001,0.5436,291.976,72.7761,0.9172,1.4581,102.8489,113.6854,,1087.14,,1899.75,6014.15,2927.14,,116.76
30/01/2001,0.5475,293.732,73.5546,0.9268,1.4625,102.6019,113.9009,,1092.46,,1913.13,5975.66,2935.27,,115.86
31/01/2001,0.5506,291.143,73.5648,0.9366,1.4646,102.7017,114.0708,108.3037,1096.76,,1902.55,6043.62,2918.13,,116.57
01/02/2001,0.5531,305.592,74.3162,0.9388,1.4776,102.6807,114.0785,,1102.28,,1913.11,5954.22,2896.95,,115.59
02/02/2001,0.553,315.699,73.9422,0.9364,1.4707,102.3952,114.1201,,1097.72,,1879.69,5898.59,2899.08,,115.75
05/02/2001,0.5503,308.51,73.4514,0.9375,1.4741,102.6551,114.2926,,1098.97,,1886.48,5902.87,2905.01,,114.77
06/02/2001,0.5489,310.498,72.9121,0.931,1.4598,102.5872,114.2598,,1096.74,,1883.72,5951.24,2916.23,,114.78
07/02/2001,0.5464,323.702,72.7848,0.9285,1.4517,102.7998,114.3726,,1097.36,,1868.29,5859.69,2884.84,,116.23
08/02/2001,0.5365,325.12,72.0529,0.9175,1.4445,102.819,114.1684,,1097.16,,1856.66,5883.39,2875.78,,116.78
09/02/2001,0.5365,322.188,72.0079,0.9242,1.4446,103.0039,114.3363,,1101.14,,1831.96,5795.63,2856.39,,117.5
12/02/2001,0.5397,314.307,72.23,0.9322,1.4525,103.024,114.3956,,1099.11,,1853.65,5851.79,2892.13,,117.41
13/02/2001,0.534,315.953,72.1024,0.9208,1.4523,103.2049,114.4307,,1097.79,,1837.77,5853.68,2886.16,,116.82
14/02/2001,0.5282,309.925,71.8373,0.918,1.4545,103.1042,114.3064,,1095.76,,1834.1,5761.15,2862.18,,116.31
15/02/2001,0.5239,303.208,70.6645,0.9053,1.4488,103.1701,113.9537,,1091.69,,1849.15,5825.82,2872.22,,115.5
16/02/2001,0.5288,306.343,71.4719,0.915,1.4483,103.1734,114.1011,,1096.15,,1814.22,5714.95,2821.42,,115.73
19/02/2001,0.53,,,0.9214,1.4477,103.3906,114.22,,,,,5710.35,2824.05,,116.03
20/02/2001,0.5237,303.99,70.9058,0.9114,1.4468,103.2818,114.1553,,1097.14,,1782.75,5665.75,2771.3,,115.67
21/02/2001,0.5246,301.967,71.411,0.9101,1.4423,103.3822,114.0362,,1095.14,,1749.86,5579.42,2772.12,,116.56
22/02/2001,0.5244,303.5,71.5309,0.9038,1.4465,103.0541,113.9663,,1095.5,,1746.5,5493.87,2786.41,,117.08
23/02/2001,0.5265,304.573,72.174,0.9176,1.455,103.2069,114.1116,,1099.36,,1736.82,5358.55,2758.82,,115.8
26/02/2001,0.5221,300.454,73.4979,0.911,1.4448,103.4058,114.207,,1102.53,,1767.29,5451.29,2746.31,,116.47
27/02/2001,0.5258,299.576,73.9483,0.9176,1.4442,103.5089,114.5916,,1108.06,,1753.88,5480.61,2757.67,,116.24
28/02/2001,0.5263,295.139,73.7928,0.9236,1.4455,103.6738,114.639,108.5185,1110.02,,1729.08,5462.33,2750.98,,117.37
01/03/2001,0.528,298.162,73.3616,0.9304,1.4555,104.3525,114.6555,,1113.29,,1730.92,5416.84,2746.66,,117.4
02/03/2001,0.5303,299.464,72.5169,0.9358,1.4681,104.2316,114.7278,,1107.25,,1721.09,5438.91,2723.4,,119.01
05/03/2001,0.5212,306.472,72.6558,0.9286,1.4667,104.2213,114.5997,,1107.51,,1731.42,5498.41,2757.21,,119.18
06/03/2001,0.5198,305.593,71.9484,0.9337,1.4666,104.339,114.6756,,1106.96,,1748.74,5580.25,2794.74,,118.75
07/03/2001,0.5108,314.25,72.3716,0.9295,1.4616,104.5435,114.7004,,1111.39,,1760.36,5582.17,2792.76,,119.88
08/03/2001,0.5119,309.855,73.4002,0.933,1.4695,104.3934,114.9509,,1112.89,,1764.39,5527.7,2793.39,,119.74
09/03/2001,0.5089,305.901,74.8846,0.9328,1.4698,104.1773,114.9631,,1111.02,,1720.71,5481.76,2753.42,,119.53
12/03/2001,0.5097,304.715,75.167,0.9291,1.465,104.3548,115.0297,,1112.37,,1646.42,5334.93,2711.2,,120.57
13/03/2001,0.5033,299.378,73.9023,0.9152,1.45,104.3647,114.9081,,1111.4,,1671.19,5291.94,2661.97,,119.69
14/03/2001,0.4967,287.787,72.6503,0.9114,1.4457,104.5882,115.1074,,1116.57,,1628.02,5215.83,2623.95,,121.03
15/03/2001,0.4926,288.394,71.9464,0.8974,1.4355,104.6777,115.1215,,1118.68,,1637.61,5312.08,2672.12,,122.34
16/03/2001,0.4943,287.746,71.4343,0.8978,1.4318,104.7351,115.3578,,1120.79,,1605.48,5194.1,2594.51,,123.03
19/03/2001,0.4992,286.943,71.9003,0.8999,1.4245,104.7485,115.2367,,1118.11,,1633.81,5167.21,2589.25,,122.83
20/03/2001,0.5021,283.669,72.1286,0.9094,1.4358,104.755,115.1976,,1120.64,,1594.5,5259.4,2633.68,,122.19
21/03/2001,0.4935,288.382,72.4942,0.8965,1.4312,105.2199,115.4876,,1121.58,,1565.98,5144.1,2585.76,,123.49
22/03/2001,0.4942,283.738,72.2835,0.8892,1.4216,105.0897,115.8788,,1125.18,,1559.65,4924.32,2480.3,,123.52
23/03/2001,0.4964,290.05,72.3747,0.8899,1.425,104.703,115.7903,,1120.63,,1590.7,5064.87,2521.17,,122.76
26/03/2001,0.5007,289.928,72.511,0.8965,1.435,104.6917,115.7823,,1117.97,,1608.65,5243.67,2602.5,,122.57
27/03/2001,0.499,294.758,72.2448,0.8938,1.4346,104.4187,115.5599,,1110.18,,1649.79,5352.44,2673.21,,122.25
28/03/2001,0.4938,288.74,71.8413,0.8866,1.438,103.9047,115.6303,,1110.47,,1609.67,5261.01,2621.88,,122.38
29/03/2001,0.4935,281.921,71.5475,0.8821,1.4263,103.8217,115.495,,1111.04,,1602.26,5271.38,2609.93,,123.67
30/03/2001,0.4856,283.896,71.2262,0.8767,1.4161,104.2014,115.5553,108.5729,1113.58,,1619.54,5296.73,2631.09,,126.34
02/04/2001,0.479,279.426,70.5368,0.8792,1.4187,103.8496,115.5035,,1112.26,,1599.36,5304.08,2623.97,,126.8
03/04/2001,0.4873,285.173,70.9023,0.8976,1.433,103.9619,115.5172,,1114.03,,1544.35,5112.15,2551.42,,125.52
04/04/2001,0.4891,292.52,71.3228,0.9011,1.4331,104.0601,115.2836,,1114.78,,1540.17,5141.21,2586.11,,125.33
05/04/2001,0.4901,292.668,71.2485,0.8968,1.4275,104.1081,115.3349,,1112.5,,1607.46,5262.81,2626.31,,124.01
06/04/2001,0.4985,293.274,71.7517,0.9042,1.44,104.2543,115.6238,,1118.79,,1575.71,5247.18,2616.82,,123.77
09/04/2001,0.4909,296.348,71.309,0.8967,1.4445,104.2203,115.6182,,1116.77,,1588.5,5320.94,2645.71,,125.13
10/04/2001,0.4961,309.761,71.0415,0.8888,1.4324,104.0346,115.3975,,1107.79,,1631.69,5450.59,2710.97,,124.45
11/04/2001,0.5038,308.079,71.4343,0.8879,1.4366,104.0517,114.914,,1106.75,,1628.23,5480.04,2704.25,,124.79
12/04/2001,0.5105,310.743,71.7996,0.8926,1.4395,103.502,114.8413,,1104.88,,1652.83,5495.35,2694.23,,123.59
13/04/2001,0.5078,,,0.8882,1.4389,103.5376,,,,,,,,,124.2
16/04/2001,0.5111,310.875,72.7108,0.8891,1.4372,103.5127,,,1098.48,,1647.5,,,,124.34
17/04/2001,0.5038,313.772,72.0858,0.8835,1.4323,103.4693,114.756,,1103.28,,1664.44,5438.84,2691.64,,123.36
18/04/2001,0.5037,312.09,72.1491,0.8835,1.4278,103.2424,114.6223,,1107.05,,1729.26,5626.41,2755.14,,122.05
19/04/2001,0.5158,307.775,73.2587,0.8975,1.4467,103.2877,114.3831,,1099.96,,1750.98,5601.57,2746.45,,120.94
20/04/2001,0.515,304.375,73.1018,0.9022,1.4412,103.4812,114.5211,,1100.08,,1736.02,5554.74,2750.29,,122.54
23/04/2001,0.507,305.28,72.8236,0.8962,1.4372,103.8444,114.677,,1105.34,,1710.01,5488.79,2746.29,,121.25
24/04/2001,0.5068,302.447,72.9413,0.8942,1.4342,104.0179,114.4897,,1104.46,,1689.23,5540.58,2731.79,,122.25
25/04/2001,0.5071,307.404,72.37,0.8975,1.4412,103.9777,114.5489,,1101.73,,1716.17,5528.8,2726.85,,122.11
26/04/2001,0.5118,313.966,72.901,0.9034,1.4418,104.1162,114.8803,,1106.31,,1724.38,5582.37,2745.97,,123.17
27/04/2001,0.5097,315.144,72.8533,0.8918,1.4367,104.1608,114.5085,,1098.95,,1750.32,5671.53,2784.84,,124
30/04/2001,0.5124,317.074,72.9032,0.8891,1.432,104.1807,114.0934,106.7863,1099.74,,1745.39,5739,2792.12,,123.48
01/05/2001,0.5171,321.923,73.0214,0.8927,1.4345,104.0934,114.1138,,1102.61,,1769.12,5741.48,2773.9,,121.98
02/05/2001,0.5209,314.506,73.3051,0.8939,1.4341,103.996,114.2594,,1104.13,,1770.66,5702.66,2764.14,,121.44
03/05/2001,0.5188,322.566,73.5612,0.8899,1.4356,,114.4907,,1109.11,,1744.54,5585.08,2699.35,,121.36
04/05/2001,0.5191,323.519,73.514,0.8925,1.4393,,114.6866,,1110.23,,1769.78,5605.18,2748.26,,121.35
07/05/2001,0.5177,323.624,73.538,0.8903,1.4387,104.1975,,,1109.92,,1765.49,5636.69,,,121.13
08/05/2001,0.5165,319.922,73.2697,0.885,1.4264,104.3493,114.791,,1108.76,,1762.41,5638.23,2755.81,,121.29
09/05/2001,0.5255,322.642,74.6386,0.8863,1.4219,104.4521,114.9454,,1111.6,,1754.72,5606.67,2759.32,,122.27
10/05/2001,0.5239,326.678,74.3984,0.8814,1.4221,104.4954,115.0918,,1105.53,,1754.46,5738.1,2792.24,,122.58
11/05/2001,0.5218,322.986,74.0977,0.8753,1.419,104.6067,114.6882,,1094.69,,1741.33,5691.18,2760.77,,122.51
14/05/2001,0.5193,322.141,74.2029,0.8741,1.42,104.6834,114.3755,,1098.14,,1746.01,5627.27,2664.18,,123.35
15/05/2001,0.5222,324.534,74.1554,0.8785,1.4245,104.5508,114.371,,1095.79,,1746.75,5661.8,2735.55,,123.32
16/05/2001,0.5243,323.859,75.2085,0.883,1.4308,104.559,114.4834,,1097.82,,1796.72,5656.28,2757.09,,123.44
17/05/2001,0.5276,323.301,75.684,0.8828,1.432,104.5999,114.5948,,1099.4,,1801.63,5726.54,2766.7,,122.58
18/05/2001,0.5301,334.193,79.5171,0.8814,1.4395,104.7201,114.5822,,1100.44,,1806.83,5786,2771.59,,123.5
21/05/2001,0.5274,334.413,78.9633,0.8768,1.4403,104.5357,114.6575,,1101.16,,1836.02,5806.22,2784.06,,122.65
22/05/2001,0.5233,331.73,78.8885,0.8654,1.4275,104.5198,114.4456,,1100.89,,1831.2,5835.91,2800.47,,122.89
23/05/2001,0.5168,332.117,78.4833,0.8568,1.4193,104.5368,114.3447,,1100.88,,1802.84,5777.81,2763.51,,120.15
24/05/2001,0.5213,321.993,77.1967,0.8566,1.408,104.6346,114.2928,,1096.14,,1808.64,5810.18,2772.16,,119.83
25/05/2001,0.5205,320.135,76.8739,0.8611,1.4225,104.6408,114.1589,,1096.48,,1787.28,5730.29,2759.92,,120.65
28/05/2001,0.5213,,,0.8603,1.4202,104.7275,,,,,,5748.74,,,121.08
29/05/2001,0.5172,326.168,75.8025,0.8555,1.4233,104.6993,114.5189,,1096.68,,1773.46,5709.72,2747.77,,120.26
30/05/2001,0.5129,325.137,73.6884,0.8568,1.4261,104.7223,114.5239,,1097.11,,1746.11,5628.98,2717.7,,120.35
31/05/2001,0.5065,325.406,73.5581,0.8453,1.4184,104.9189,114.3679,106.3931,1103.17,,1757.09,5646.42,2717.37,,119.23
01/06/2001,0.5085,324.966,73.8686,0.8475,1.4184,104.8823,114.9412,,1105.97,,1763.87,5632.32,2723.68,,119.24
04/06/2001,0.5078,327.31,73.4775,0.8457,1.4143,104.8861,115.0274,,1107.89,,1772.92,5654.9,2745.66,,119.28
05/06/2001,0.5101,331.718,73.6503,0.854,1.4138,104.9712,115.3756,,1111.16,,1795.96,5733.41,2776.63,,120.24
06/06/2001,0.5162,325.247,73.6301,0.8478,1.3926,104.7822,115.2384,,1111.22,,1777.25,5702.1,2768.68,,120.16
07/06/2001,0.5207,321.495,73.7202,0.8509,1.3927,104.8403,115.0337,,1108.68,,1786.99,5678.44,2790.64,,120.15
08/06/2001,0.525,328.742,75.7133,0.8505,1.3784,104.7775,115.0639,,1106.84,,1770.21,5681.08,2791.71,,120.94
11/06/2001,0.522,331.799,74.1914,0.8424,1.3727,104.9131,115.1984,,1110.48,,1755.43,5649.77,2749.46,,121.91
12/06/2001,0.5259,331.713,75.2196,0.8535,1.3746,105.005,115.0836,,1113.42,,1757.48,5476.31,2722.95,,121.7
13/06/2001,0.5288,329.023,75.3649,0.8553,1.392,105.0839,115.0097,,1113.54,,1737.94,5536.23,2731.24,,122.12
14/06/2001,0.5276,330.121,76.2829,0.8624,1.4014,105.1914,115.4031,,1115.94,,1707.56,5468.23,2699.49,,121.34
15/06/2001,0.5246,329.088,75.1589,0.861,1.4031,105.0875,115.3978,,1114.83,,1699.85,5410.52,2685.61,,122.93
18/06/2001,0.5229,318.175,75.4846,0.8608,1.4047,105.1372,115.56,,1115.25,,1691.59,5328.42,2661.51,,123.27
19/06/2001,0.5212,316.193,75.7679,0.854,1.4013,105.1813,115.49,,1116.04,,1697.41,5362.27,2665.62,,122.85
20/06/2001,0.5194,305.802,75.499,0.8547,1.3957,105.1151,115.586,,1117.78,,1712.26,5337.28,2674.92,,123.83
21/06/2001,0.5159,306.897,75.5615,0.8546,1.4154,105.1601,115.8163,,1119.22,,1731.76,5334.95,2647.61,,124.6
22/06/2001,0.5163,309.769,75.4859,0.8576,1.4132,105.1743,115.9368,,1123.97,,1715.39,5361.67,2659.01,,124.5
25/06/2001,0.5174,314.715,75.8943,0.8591,1.413,105.3121,115.9622,,1123.4,,1705.94,5383.15,2657.23,,123.81
26/06/2001,0.5215,314.271,76.5369,0.8635,1.4152,105.3528,115.8493,,1118.79,,1703.37,5296.21,2607.39,,123.79
27/06/2001,0.5188,301.976,75.3836,0.8597,1.4173,105.3842,115.9071,,1118.05,,1695.61,5271.28,2632.2,,124.34
28/06/2001,0.5057,299.397,74.617,0.8442,1.4088,105.4382,115.7445,,1112.88,,1716.81,5329.11,2646.51,,124.78
29/06/2001,0.5119,307.604,74.9833,0.849,1.4153,105.1778,115.2985,106.2708,1109.09,,1714.32,5424.23,2648.43,,124.65
02/07/2001,0.5116,302.831,74.6728,0.8478,1.4176,104.7975,115.398,,1113.19,,1731.53,5502.55,2683.24,,124.12
03/07/2001,0.5172,300.964,74.1826,0.8484,1.4074,104.7663,115.1866,,1110.6,,1728.65,5425.04,2647.21,,124.4
04/07/2001,0.5183,,,0.8463,1.407,104.8651,115.2179,,,,,5387.73,2628.96,,124.45
05/07/2001,0.5146,305.767,73.5062,0.8364,1.4028,104.9399,115.2613,,1108.87,,1707.68,5350.47,2605.08,,125.68
06/07/2001,0.5091,315.879,73.7348,0.8476,1.4118,104.9403,115.4926,,1111.71,,1667.9,5211.13,2572.05,,125.87
09/07/2001,0.5107,309.569,73.8675,0.85,1.4085,104.5102,115.3775,,1114.26,,1679.4,5212.9,2567.17,,125.33
10/07/2001,0.5097,309.242,73.792,0.855,1.412,104.4941,115.54,,1117.43,,1655.31,5156.14,2566.72,,125.42
11/07/2001,0.5053,305.242,74.3783,0.8588,1.4078,104.7337,115.787,,1116.76,,1653.54,5081.56,2531.14,,124.31
12/07/2001,0.5059,304.126,73.9178,0.8536,1.4076,104.841,115.7137,,1119.82,,1692.73,5128.97,2573.26,,123.89
13/07/2001,0.5083,302.246,74.0845,0.8547,1.4037,104.7089,115.6593,,1120.03,,1703.31,5171.9,2599.26,,124.94
16/07/2001,0.5073,300.782,74.0243,0.8522,1.3995,104.5138,115.8249,,1123.57,,1684.77,5129.91,2589.94,,125.46
17/07/2001,0.5096,298.78,74.3883,0.8595,1.4012,104.3964,115.9472,,1123.96,,1701.57,5110.03,2547.99,,124.96
18/07/2001,0.516,293.19,74.9993,0.8735,1.4215,104.4284,116.0767,,1130.2,,1692.27,5001.66,2538.12,,123.89
19/07/2001,0.5131,290.349,74.7598,0.8708,1.4283,104.3664,116.1407,,1129.21,,1702.52,5103.93,2553.55,,123.33
20/07/2001,0.5057,296.836,74.9044,0.8711,1.4277,,116.3971,,1128.78,,1696.67,5048.18,2529.89,,122.98
23/07/2001,0.5083,298.957,74.6248,0.869,1.4202,104.4225,116.4491,,1130.33,,1668.9,5086.15,2538.45,,124.4
24/07/2001,0.5099,298.986,74.8791,0.8739,1.4211,104.2812,116.478,,1131.65,,1641.76,5025.96,2498.47,,124.09
25/07/2001,0.5083,301.887,74.2823,0.8813,1.4283,104.3395,116.3747,,1127.8,,1668.16,4937.2,2477.7,,123.53
26/07/2001,0.5093,300.839,73.8776,0.8777,1.4278,104.5651,116.499,,1128.5,,1685.62,5007.42,2482.55,,123.76
27/07/2001,0.5086,300.988,74.2143,0.8774,1.4236,104.6792,116.7966,,1132.11,,1689.79,5098.04,2537.51,,123.53
30/07/2001,0.5063,299.161,73.5218,0.8742,1.4262,104.6606,116.8651,,1134.2,,1688.03,5176.29,2557.97,,125.14
31/07/2001,0.51,296.556,73.9685,0.8764,1.4252,104.6335,117.0277,108.8135,1136.76,,1697.45,5232.97,2596.67,,125
01/08/2001,0.5181,299.937,74.278,0.881,1.4339,104.6327,116.9117,,1135.13,,1704.24,5234.05,2606.77,,124.63
02/08/2001,0.5205,310.982,74.2852,0.8836,1.4315,104.5923,116.8151,,1131.34,,1711.17,5201.06,2624.45,,123.7
03/08/2001,0.5169,308.138,74.4298,0.8844,1.4293,104.4271,116.9367,,1130.52,,1702.43,5151.02,2607.07,,123.66
06/08/2001,0.5175,311.342,74.2041,0.8813,1.4183,104.2502,117.0305,,1131.05,,1683.03,5175.82,2597.14,,123.9
07/08/2001,0.5156,315.444,74.2112,0.8777,1.416,104.029,117.0237,,1130.84,,1688.6,5173.81,2602.01,,123.54
08/08/2001,0.5193,310.922,74.4383,0.8804,1.417,104.3596,117.0075,,1137.36,,1659.58,5084.56,2575.81,,123.61
09/08/2001,0.5127,311.671,75.9578,0.8923,1.4254,104.4444,117.448,,1135.94,,1659.76,4972.04,2541.21,,121.91
10/08/2001,0.5129,314.217,76.1301,0.8934,1.4232,104.7077,117.6983,,1138.1,,1669.21,4899.9,2552.63,,122.01
13/08/2001,0.5174,313.468,76.647,0.8965,1.4193,104.8193,117.7518,,1139.86,,1670.96,4959.41,2554.45,,122.49
